1419	9264 9871
1420	4380 11297 5321 7655 11324 1354 7593 7609 9068 116 1974 7132 11494 2539 2387 7575 11282 364 8150 6716 1479 8052 1291 4223 8292 5448 4143 394 6506 3822 8223 9003 538 19955 402 646 3672 3048 8904 6977 242 8341 9422 8502 6624 7832 6199 2134 9560 2810 504 6221 8688 8252 8359 13 2687 6100 2159 8825 8266 8524 5416 11162 8277 196 4276 3294 5093 5462 7965 700 7412 8302 11463 3876 2303 7869 63 995 4214 3528 9603 3156 2578 5333 5369 8134 8328 6789 3908 4627 723 8638 11406 8135 9288 7860 4023 9545 8849 8298 19342 1858 5111 11421 2154 5524 2085 3979 1270 3203 8890 1229 8770 7637 9905 10568 2330 8275 777 3110 6458 7964 7314 11662 1278 8350 6041 9007 9155 10826 11671 10531 5453 5463 2587 9190 2129 11040 783 8130 3123 3381 1702 11684 7834 11036 2949 2579 6334 2142 1748 388 4968 2161 3921 5558 9442 9624 3303 6601 1426 3407 7389 1445 9208 290 5392 7724 5563 8132 6392 8379 5468 8110 8691 11753 836 3635 9415 8530 4430 7001 11440 2059 1223 5997 10643 1439 5685 166 8874 4291 3821 9429 10195 3747 8051 10491 2146 9225 10215 4142 6002
1421	860 9291
1422	4073 2613
1423	4228 5346
1424	6812 4342
1427	5352 5703
1428	5585 2890 2695
1429	3353 5039
1430	4971 6095
1431	3171 3199 290 1451 3203 3759 2038 2129
1432	4038 4260
1433	3265 5164 4520 4017 4038 6122 4260 4739
1434	25522 13677 14200
1435	5244 5193
1436	5824 12892
1438	4380 5321 14731 591 27 5314 6223 576 8154 1602 8052 6037 10585 12558 157 6019 8319 4752 7367 9947 4026 648 2431 8825 11116 9992 17699 2239 14226 5093 5991 7912 2080 435 14733 15070 2824 182 1874 0 13500 4394 3137 2200 7751 7922 13525 13979 168 777 3199 3110 307 9171 2124 1897 13693 2959 5465 2587 14323 13422 6034 4692 8465 1288 3293 51 323 5556 5274 4163 5461 2829 3015 2514 147 5352 6222 8882 3915 2881 725 5694 9913 12528 5648 2754 350 3188 1 166 4291 4267
1439	5627 6125
1440	6145 405
1441	6137 647 7543
1442	6137 4098 13135 647 8829
1443	169 51
1444	3774 2796 887 2601
1445	169 535 2438
1446	3203 2578
1447	3311 3836
1448	86 204 2681 0 115 29
1449	8314 6199 8519 5829 5027
1450	4769 15032 18357 16964 18358 17540 5478 8414 10225
1451	2533 3325 6991 2405
1452	3436 6421 5524 4963
1453	3851 1858
1454	4905 4032
1456	8825 3770 500 116 6064 576 10391 4423 11871 168 6592 15607 5712 15041 1805 646 17917 4483 3299 51 166 3773 1009 13632
1458	5734 4218 4983 4787
1459	5734 4218 4865
1460	5734 5792 5697 5710
1461	2648 2609 12528
1462	862 723 6143 4317 481 7642 6351 6230 6641 6321 7687
1464	13060 3198
1465	2578 3888 3921
1467	3265 5164 5906 9246 4038 7005 3161 7016 10190 8045 3806 9767 9449 10425 6733
1468	5685 2579
1470	5049 2822 4157 3239
1472	8884 891 14 116 11494 2387 1584 7959 921 11369 3114 6037 4342 2773 523 620 338 9218 11868 8980 4602 646 3672 8519 242 8341 8502 197 2192 6199 9028 504 7836 8359 8347 6137 9358 5221 8985 5416 7916 5093 8523 5462 669 4228 9116 7078 995 2535 3271 10720 6789 2145 7092 8328 3908 11406 9288 28 8892 9545 1858 11421 11374 2085 9264 3076 8259 9651 3110 6458 7964 8614 7314 6120 10118 6041 7907 3647 860 10679 7486 4846 2142 2829 7865 3015 9871 9624 3303 3530 5288 8261 3075 8641 10414 556 5392 716 5305 10647 7913 9415 8530 4430 7001 812 731 4766 8051 2146 6002
1473	9625 9502
1474	10703 10931
1476	2225 5321 5578 8884 891 3517 11494 2664 5035 1584 8458 364 9204 8052 2436 394 2773 2944 4182 617 338 8980 11694 538 11070 9422 10485 7579 8356 9028 6221 8688 11091 7836 8271 11016 2687 6137 5224 196 1501 5093 5462 8302 3876 1384 4228 8053 4428 1593 6831 10648 8134 6117 8328 2145 3908 1971 11406 8135 9545 8646 11277 2599 2449 4698 824 5412 3076 3289 7224 8259 10685 6458 6041 8450 10831 6764 9387 5453 11813 2934 9697 52 8798 8876 7558 11684 2568 351 2949 5310 3096 8917 8261 3075 8479 8641 8606 2830 5392 8930 2727 8751 6641 11719 8538 836 7717 10516 6339 5685 8698 2549 3161 1354 628 8312 116 5627 7575 8856 5329 1719 6037 8292 4223 1779 8676 5448 9153 523 620 3822 8674 8223 11868 4602 5967 8852 4257 402 12 646 8519 8982 9226 242 10811 4155 10931 8392 504 8437 8252 8359 8977 5030 1511 5213 8347 405 1373 3206 1435 3276 8985 7916 9724 6038 8083 8523 3925 6733 9679 7902 3156 3271 5369 6919 9956 5315 10583 2648 6338 6778 8638 3548 28 9193 9926 20263 141 2154 9366 111 3839 8214 10568 9905 7770 9101 4038 9209 7964 64 8580 10826 8285 8355 9335 5346 7906 2129 8994 5662 783 3123 5274 11036 11841 1748 8364 1438 4676 4759 5558 8227 415 4564 9437 7863 5563 11350 8148 3635 3989 4291 4766 11111 3085 10885 9251 6002 11194 7148 576 8512 9942 7959 11282 5384 11369 8171 6716 622 8549 11481 7861 2569 4597 425 3924 4579 6977 6240 9971 7832 3281 8339 11427 8998 10305 9889 8811 9358 8524 11162 11445 8959 5000 3294 3167 9746 2423 657 4214 10654 9647 4008 8954 3299 9288 2316 5275 26 8298 1186 1858 11421 6092 5524 2085 3203 8890 4991 633 5681 8700 967 4113 10056 10083 1530 459 10531 1599 8752 4302 5247 10835 6034 3381 7022 399 8235 7834 9417 7904 388 2829 11012 4310 2161 5164 3303 3530 7389 9009 10740 18510 1886 6392 331 8537 8110 4430 11440 5609 10139 8855 5997 10172 445 9362 9043 8874 3821 8051 4142 6806 8979 7835 7655 9488 5010 591 7593 7609 9068 3472 6307 7730 318 2387 3114 4143 749 9218 7689 8262 11377 11243 9608 8502 8341 197 6199 11095 7684 2810 3820 8308 2038 7921 3177 8835 11508 5416 8277 10134 14386 8315 5325 454 7965 700 1467 11304 10225 2303 63 3528 5333 10703 1420 6789 7092 4627 1781 7860 12117 8849 5906 5111 11503 2955 8275 9651 3110 7798 8614 3574 1537 10736 6399 11810 9007 8820 7907 13880 3647 10716 860 7636 8946 7143 4397 11040 8130 9630 11325 11041 2142 7865 1814 2514 4968 933 1365 8593 6601 4322 3407 5324 525 556 7724 8882 7785 12139 650 365 8158 7001 9291 4972 2059 10643 1079 4570 8702 731 8001 10195 2146 9225 8653
1477	746 2059
1478	5917 5913
1479	4233 4190
1480	6441 6326 6729 5259 7872 3860 3849 6471 5928 6440
1481	1479 6100 6828 5310
1482	689 1840 938
1483	393 62
1484	2442 2326 3936
1486	6310 6313
1487	1044 5984
1488	13500 5258 5193 7056
1490	6731 6299 4327 6315
1492	2225 5578 2678 891 7821 24 419 1974 2013 11494 181 1584 4939 364 8052 9723 4342 394 2773 4182 9629 338 11694 538 6308 8831 10319 9422 8356 308 6221 8688 7836 8928 2687 8304 9470 5224 7929 2682 10307 5093 8302 4228 8053 4428 8015 2165 11137 2578 9157 5829 6117 0 8328 2145 2719 3908 11406 8135 9545 8646 11277 2262 824 5412 3076 3289 1229 7637 6625 7698 6458 10145 6120 1278 3893 6041 6764 9387 5453 2934 3487 8358 11684 351 2949 3921 8261 3075 8479 10028 2470 2830 5392 8930 10706 3239 6641 10647 2887 383 836 7717 4073 2754 6339 812 786 9429 10491 2549 3161 1354 628 14 116 7132 169 5627 11001 6037 6592 9153 620 3822 8223 2197 402 12 646 9259 6901 3672 6947 11025 242 10811 4155 504 8359 13 5030 8347 1373 3206 1435 3276 8985 7916 9690 9805 8523 6359 6733 19920 3156 5369 6919 2148 2648 6338 11435 6778 8376 28 141 2154 3979 1270 3839 9905 10568 6241 9209 777 64 7314 8580 10826 2613 9335 5346 6828 3123 5274 11036 1748 4676 5558 9434 415 11140 5563 41 8148 8880 11753 9415 115 1223 4291 4766 11111 6002 11297 6532 7148 1517 8512 11369 8171 10079 1841 7861 6506 10054 418 5020 3924 4579 3048 6977 6240 9971 6624 7832 3281 4245 1094 8811 12298 4996 8524 11162 2507 2146 7600 8959 5000 3294 7412 2423 7078 4851 4008 3299 9288 1186 1858 6758 6092 11421 5821 2085 11102 3203 6145 4113 1530 8350 10531 1599 8281 10679 6034 3381 1702 7900 399 1101 7843 8235 7834 3678 7904 388 2829 11012 4310 2161 3015 5164 3303 3530 7389 9009 5163 10565 1308 22 11660 9502 6814 4430 9316 11440 1674 10139 5997 8855 10172 9043 3821 8874 8051 4142 3898 6806 8979 7655 5010 1546 591 7593 7609 9068 9767 6307 6965 8154 3114 6107 1479 11243 11299 1462 8341 197 6199 11095 2810 3820 8308 2038 8835 7748 2775 8859 5416 9351 8277 10134 2566 4276 14386 7965 700 9625 11463 9449 9275 2303 63 3528 9603 6789 7092 4627 5162 1781 7860 25 8892 8849 5111 7922 8640 11730 8643 8275 9651 3110 3240 2605 8614 3574 10736 6399 9007 860 8314 4397 11040 8130 4742 7417 2142 4968 7865 2514 8593 3407 5324 7903 8520 525 616 8882 7724 7785 2469 716 5468 7913 1805 7001 4399 9291 4972 9356 10643 1079 4570 8001 10195 11055 4229 9225
1493	4556 2444
1495	12229 12185 12168
1496	43 59 31
1497	202 220 97
1498	1733 225 238
1499	3184 6792 648 2431 19042 2200 281 290 7751 3289 16391 6812 13356 7056 169 8154 18510 3199 777 14226 18347 7233 5305 64 14837 11662 6839 7949 3888 5694 18056 5049 719 16759 12357 1410 2177 14008 8145 14749 2533 19852 20016 2318 3134 3381 11539 166 19942 3007 10180 3304 2829 7921 2514 3137
1500	3958 3199 5305 2681 3759 6296
1502	7800 6866 6950 5939 3180
1503	2934 6866 6338 6950
1504	14474 6866 12136 14413 7800 2934 6786 3180 12706 6338 6950
1505	4023 4282
1506	6208 5697
1507	2947 2355
1508	3007 6308
1509	3835 696 2303 2085 2566 4399 2887 2059
1511	1554 5046
1512	2930 2929
1513	14012 6835
1514	1432 4155 698
1515	3742 4754 5406 6758 3381 5010 3304 823 1098 5558
1516	2497 6472
1517	1288 3989 3805
1519	632 1627
1521	2674 1218 6984 8884 5871 2085 2108 22697 9873 6679 7417 7502 8998 6307 5413
1522	3492 1828 3407 5030 8831
1523	2303 3821 2085 2108 2566 4509
1524	14664 2404
1526	28 2262 3240
1527	3893 3878
1528	2142 9932
1529	3475 2539
1530	2735 1101 3311 1903 2779 4493 3319 3146 2411
1531	4418 8451 7510 6349 6541 259 4317 4752 2927 6542 6351 6230 6959 7642 8908 6641 7649 7725 6321 7687
1532	202 204
1534	1451 9707 3759
1535	3694 3146 3921
1537	3736 7929
1538	7893 3062 6396
1540	26903 6399 2303
1541	6607 2321 6402 2318
1542	6310 10180 6313
1543	6230 2889 6641
1544	11464 2244
1545	3649 799 5040 2890
1546	5040 887 855 5039
1547	1999 51
1548	2586 6427
1550	6581 2075
1551	5416 6959 6230 6349
1552	6448 6444 12548
1553	6122 657
1554	6458 3921 777
1555	3171 4303 3199 777 307 402 5188 6458 4959 39 2949 25 5478 823 6221 2129 2514 3921
1556	6448 12548
1557	3293 166
1559	846 402 967 6458
1560	1860 4733 6228 777 3199 3110 3203 2992 3015
1561	6228 6226
1563	2959 3106
1565	3526 4016 5346 3528
1566	3678 731
1567	246 245
1568	406 2767 2248 5352
1569	2767 5345 5358 5700 5352 5703 406 4382
1570	525 6041 8341
1571	5627 3989 7593 6117 4373 575 5645
1572	3199 777 4570 2597 978 7367 392 2116 3007 591 6687 3203 2507 2038 3759 2633 756 3015 7092
1573	5962 1374 657 6898
1574	3303 11376 9547 3569 9395 12428 3904 5991 8677 6539 6127 3973 6447 12448 7164 4691 8497 5866 832 12842 7188 12970
1575	2514 6792
1576	1829 4595 1606 2909 719
1577	2909 1606 4439 719
1578	4303 88
1579	3161 5906
1580	3672 538 6242 1278
1581	4380 7354 3826 4754 14 7042 5035 14111 4079 6037 1291 9873 617 4637 15465 85 7367 2173 6237 4026 7918 3136 9471 16759 13796 5213 405 2431 8825 8277 6446 8556 435 7162 10940 7759 8937 2824 2176 6117 7092 13500 5616 3486 3304 6296 2183 3979 281 3203 3289 2330 3199 777 679 307 9932 6041 5453 7055 9300 2180 5465 2587 11338 3759 13422 4692 9314 8465 9630 3381 6607 3678 351 3015 1814 9236 6792 2839 17694 290 18510 9707 4427 26457 10706 3239 5024 12448 13123 812 2318 12630 166 3007 4772 12858
1582	8646 3303 6601 5111 4720 3276 4698 27 1974 2387 8315 5392 7959 11282 9209 4113 5462 6458 1479 4342 2773 6041 11719 338 8980 995 4214 3647 5315 9697 6828 8904 8328 115 8341 812 6778 197 11406 6487 504 5310 2142 2829 8359 9193
1583	2839 4048
1585	6601 8882 5111 8674 1479 5416 8051 7836 6789 7078 8341
1587	11406 8359 5111
1588	8638 9003
1589	11299 11876
1590	2121 5563 6810 1779 2790 6786
1593	2238 9409
1594	6500 3979
1595	6506 364 6513
1596	2872 127 3998 7431 5882 5468
1597	2438 6764 8930 8811 10319 6919 7609 525 4968
1598	2887 9723 8919
1600	2357 3695
1601	3979 3137
1602	3171 3826 6758 5010 3979 290 3203 3735 2728 991 3199 3982 5305 3878 7961 1860 7055 8559 317 6831 8530 2681 3759 52 6117 7092 6811 1653 4692 8022 2597 51 2473 2142 3136 3015 2514 3921 2183
1604	6510 6803
1605	364 3303
1606	2027 3188 3697 166 2200 938
1607	288 3530 503
1608	967 3199 846 2449 402 1789 6458 3203 2514
1609	3239 6106 601 2192 2183
1610	3921 2449 290 3203 3292 5035 3695 18510 967 3199 777 6846 6458 2189 1530 9932 2992 3878 995 5453 2578 5188 6117 2557 815 4692 3742 2142 2514 5558
1611	1679 4220
1612	6758 5010 823 3319 3146 5035 3695 6846 3199 777 5305 2436 1098 7585 3888 5453 5188 7367 2390 4692 1101 25 3136 3167 2514 3921
1613	5305 227
1614	991 6544
1615	2605 2609
1616	22932 3436 25783 1921 23312 11421 9421 12496 1030 7821 23158 23458 12118 23046 19053 9608 22933 23153
1617	13772 6602
1618	6574 1780
1619	6649 6576
1621	1299 5662 445 8347 8151 8693 1479 3076
1623	1254 1420
1625	1101 648
1626	155 5098 8154 2081 14226 648 6797 9547 13356 7095 3311 5352 4580 7486 2888 2829 7092 1903 9737
1627	2605 2620 2364 2613
1628	2109 2830 3835 7879 364 2085 2108 1148 8614 633 2579 2146 1748 4142 13
1629	601 6106
1630	6601 8341 1479 525 7865 7078 6041
1633	4080 1496 6779
1634	6230 862
1635	6642 6617 6792 777 6618 2449 1789 5465 6620 5478 2728 888 2129 3921
1636	3090 5496
1637	5697 4978
1638	7637 19342 8691
1639	257 2548 9421 391 7356 281 2480 2423
1640	6952 6668
1641	2236 7423 2303
1644	3238 383
1645	0 34834 6365
1646	6620 2824 4116
1648	2909 6687 719
1649	3972 6704
1650	155 6702 6703 6715 6700 6706
1651	384 6308
1652	25762 538 28408 63606
1653	23724 5040 5039
1654	8890 7233
1655	2387 5247
1656	5697 4218
1657	3979 6207
1658	6749 2728
1659	51 166 2446 3199
1660	394 391
1661	5098 6797
1662	5882 6760 3998 7073
1663	5906 5116
1664	1101 4836
1665	3924 6764 8261 6919 7609 3839 384 8341
1666	9651 2085
1667	8130 8135 3156 7389 9068 2129
1668	8876 5093
1669	2744 2890 2213 2615 855
1670	2890 5039
1671	6808 6777
1673	1851 6779
1674	4080 6779 1496 3979 3386 3377
1675	7493 6019 5991 3530 2154 3407 6716 5909
1676	1595 3569 2779 3319 7352 991 8052 965 4556 2508 3284 3408 918 285 6891 4946 6117 7092 9473 10778 1653 9147 392 9271 10195 9028 832 3836 2633 2142 3136 3167
1678	1161 6804 4161
1679	2429 7431 5468
1681	709 2387 218 2674 4595 7481 2085 646 2500 1863 27 12124 2779 3286 2150 2059 633
1682	11447 359
1683	9473 3878
1685	6846 5188
1686	11277 5111 9201 9488 11503 17251 3075 8985 4698 10134 6307 10705 8132 8150 7965 11515 2773 620 10225 6733 8674 8291 10831 10826 10469 11377 7636 7001 10648 5997 8341 3908 10811 3281 10975 11406 10493 5274 3820 2829 9251
1687	5049 5042
1688	6700 155 2535
1689	967 1 6927 24 49 28 41 114 363 0 254 253
1690	2597 317 36 88 1866 2978
1691	3569 7251 281 3203 2779 7352 18510 777 3982 2580 5635 1679 4556 230 8521 3284 2338 4421 6891 3138 9697 3922 861 1554 833 3381 2199 2538 2142 3307
1692	2754 137
1693	959 2192 648 1606 3110 4959 6857 899 281 2038 40 719 2183
1694	3854 3836
1695	709 402 2085 3821 2566 366
1696	375 5395
1697	9473 7863 9686 3199 777 8521 3381 3569 6458 3982 7352 3203 2436 3304 2142 861 3167 3319 2514 3878
1701	4152 4218
1702	7424 2303 7423
1704	836 7835
1705	2727 1805 1517 4316
1706	12896 4627 5392 1218 9630 9263 1805 1517 4505 2746 394 7266 14403
1707	4685 4449
1708	2934 6950
1709	857 5040 2890 2601
1711	11406 8359
1712	361 388
1713	364 789 365 3303
1715	364 6888 365
1716	6706 51
1717	1405 686 6018
1718	431 12411 7872
1719	46 2079 6402 7360
1720	3265 5164 5906 7005 3161 6733
1721	2325 137 1101
1722	197 8995
1723	8930 8937
1725	8298 6601 8261 2449 3530 3075 8985 3276 27 9068 4564 116 196 1974 318 7959 5563 8271 9805 8523 5462 11282 8171 6942 6458 3114 1479 9069 2916 9153 5448 7314 4342 2773 10118 8359 4182 6041 338 8110 4214 8262 3156 10679 3672 2754 5315 4972 8328 2129 11435 8337 242 8341 6339 11130 8130 4155 11406 8135 2142 2829 9286
1726	7384 11481
1727	10838 10975
1729	2150 405
1730	6811 7472 3110 3239 6121
1731	6811 6831 3199
1732	6940 277
1733	6903 6952
1734	4724 4727 1641
1735	6209 5049
1736	3110 4733 777
1737	3528 5093 2154 6716 3578 3574 667 3565 2129 5909
1738	10636 5909 7620 5991
1739	6919 2438 3924
1741	933 5422 2629 141
1742	398 50
1743	289 398 50
1744	463 1985
1745	556 2949 6680
1747	8304 3303 2355 3569 3979 9014 281 3203 9175 7352 2239 8668 6458 3982 4556 28 12643 8076 8538 5978 4421 10314 7146 7092 13123 5283 812 265 2357 5312 9282 5245 2538 2142 2829 1814 5558
1748	727 4062
1751	2633 810
1754	899 1922
1755	1187 4451
1757	1256 6389
1758	2498 1256 6389
1759	7902 1971 1365
1760	1889 1395
1761	1451 9707
1762	1479 7314
1763	7590 1486
1764	1643 1520
1765	725 3732
1766	1748 388 13
1768	1902 5508
1769	6920 6972
1771	5991 5093 2154 4551 2142 9545
1772	6891 2142 3569
1773	12252 2234
1774	8499 43113
1775	2346 1912 30063 29405 32786 3876 14740 23330 3172 2539
1776	3821 2566
1777	2568 499 4594 5324
1778	3007 6228 3199
1780	2790 5563 2620 4842
1781	6339 1186 538 6242 3873 3672 6037 10260 2797
1782	4706 4043 2846
1783	2934 6338 6950
1784	6624 2949
1785	3000 7927
1786	3054 388 399
1787	7954 3069
1788	3099 12496
1789	3742 783 2514 3146 2436
1791	3303 549
1792	4439 719
1795	2818 6680
1796	6242 3665
1797	388 6199
1798	7724 2687
1799	5416 8341
1800	6922 277
1801	6922 6940 277
1802	5874 5951
1803	4830 3019 5314
1804	2599 405 2159 2875 13758 399 6607 1215 1420 419
1805	6931 6937
1806	6939 5731
1807	1046 1053
1808	6944 7045 7419
1809	5805 4564
1810	6541 723 5416 6230 6959 6641 6321 7687
1811	17 3 9
1812	959 2449 136 290 27 2728 18510 777 6226 307 730 28 2822 3893 7162 6799 3878 338 3736 6975 5465 3138 6117 0 861 4397 15185 2520 4157 4846 731 3007 3747 26 2142 1814 2798 3921
1814	1288 3805
1816	3807 4832
1818	3888 3921
1819	14609 3888
1821	4439 648
1822	2049 5885
1823	2085 2108 4509
1824	6903 12809
1825	6979 6230 4317 7499 2927
1827	1354 4142
1829	3578 3528
1831	6973 4754
1832	0 195 86
1833	6973 4754 8277
1834	4142 2599
1835	861 3284 9359
1836	595 7079 5324
1837	8261 8341
1838	11297 3161 1354 27 9068 116 7730 11494 169 2387 921 6592 2773 620 9218 8980 8831 12 646 8919 242 8341 197 504 3820 8688 5030 13 8835 8347 6137 8985 5416 8523 5462 7412 700 669 4228 10654 3156 8024 5315 1420 10720 8328 8482 4627 3299 8135 6609 9288 28 9545 8646 8298 11421 2085 3979 1270 4698 9264 5412 8890 8770 10568 7964 7314 1278 6041 3647 10531 860 10679 5346 8946 2129 6034 8130 3123 2568 388 2142 2829 7865 9871 5558 9434 3530 8261 7389 3075 556 5392 7913 8530 9316 11440 5165 6339 11320 8874
1839	3271 4602 6573
1840	8052 8223
1841	9926 3075 8985 4698 116 8701 9942 8523 8150 6143 9651 2453 9337 9622 620 10229 6041 7913 3647 538 8208 8919 10679 3271 9666 10727 10174 8328 8341 10485 3299 7836 2829
1843	5006 7937 4971 4787
1845	6990 7009
1846	6769 8935
1847	6414 2890 17836 5039 6769 16762 8935 12999
1848	6988 6997
1849	2431 8882
1850	236 4397 3472 1410 6687 4399 2507 28 2992
1851	37 8882 5587
1852	363 1
1853	5816 509
1854	565 634 556 10685 11471 9874 6680 2949 625 8890 1352
1855	783 2381
1856	6349 862 7509 7642 6641 4022 7687
1857	5422 933
1858	5035 3199 763 2145 731 730 1671 24 6360 2356 28 964
1859	2272 2268
1860	4996 1261
1861	8347 5325 1753 5384 3924 6487 7590 5680 8341 1546 1479 411 6919 459 7781 3111 3085 6828 7314 8051 6041
1862	1820 646
1864	6806 8979 9683 7655 8884 5010 1354 27 14 9068 3517 116 7132 7730 11494 2664 576 4048 9942 2387 8738 1753 5384 921 364 6716 3114 622 8052 6037 1841 9723 10585 4342 8292 11402 7861 6506 523 4143 2773 8223 5020 11694 3924 8262 538 8980 10495 646 9259 4579 1197 3672 12124 4370 10319 3048 7396 8904 3668 8502 8341 9422 197 4155 7832 6199 11095 6221 8688 8271 7921 2687 2674 8347 6137 7209 8811 8825 4996 8524 5416 12118 3276 11475 6786 3727 10550 10307 5093 7412 5635 411 9096 9069 3492 11463 7912 669 4428 8264 9603 3156 9666 9157 5369 8024 919 10583 6789 2145 11435 8328 2357 6778 4627 11406 8135 7860 25 8892 9545 2183 9193 1186 5906 1858 11374 2085 3979 1270 824 2997 11730 1229 9905 9209 10184 4113 6458 1530 2916 11662 9617 23539 1278 8350 6041 2522 8580 7907 10826 8285 2613 11671 1599 10679 2587 9697 6828 2129 8130 60 6487 3381 11684 2568 3678 351 2142 2829 4968 7865 388 5164 3303 6601 8917 415 3530 7389 3075 6588 525 2470 556 8882 7724 5392 7873 8930 9668 716 10706 11312 8148 2887 11719 11660 7913 836 8650 7590 4430 562 8337 10139 8816 1223 5997 812 4570 166 3821 4291 10195 4766 3007 9429 3085 2146 4142 2549 6002
1865	7144 8967 7954
1866	12229 12168
1868	7424 2303 7752
1869	4099 5345 5358 5700 5912 4716 5352 3043 5703 406 4382
1871	4128 10392 2890 2695
1872	6944 7045
1873	8103 7016
1875	6903 2423
1876	1354 364 1886 365
1877	7088 364 2085 1354 388 633 365
1878	2177 3921
1879	2239 3281 2829 3188
1880	9260 6797
1881	2262 1858 2690 5010 2449 290 37 3203 7044 4759 7730 5000 2955 1814 3199 777 4959 6458 3982 28 7592 1537 9318 3893 230 2822 1593 3878 1860 75 3526 2578 4430 182 2754 2862 3759 7367 7092 113 2145 176 3732 3134 6199 731 6148 4841 6221 2146 2142 3136 3694 3137
1882	405 7774 1863 1367 1766 7265 2150 7057 2514
1884	4380 5213 415 290 3735 5035 3695 18510 777 4959 899 5305 3239 237 3888 1593 7055 5453 6117 3759 861 6921 4397 5881 6916 5356 3304 6296 3142 3921
1885	7055 3826
1886	12701 16734 13609 12773
1887	7055 14155
1888	6769 2890
1889	6811 11297 6831 3199 8930
1892	10307 36730
1893	8646 6601 9889 8261 3075 8286 11876 5412 525 8214 10568 8606 11369 8523 9651 1479 9723 10118 620 425 6041 11868 4602 538 10531 3271 8919 3672 7001 11440 10507 6828 8328 8337 8341 6339 3908 3281 8874 8051 8698 7836 2829 7865 3921
1895	12229 12185 12959 12168
1898	1527 1520 1502 8471
1900	7513 4596 4742
1901	1616 1609
1902	6541 6004 259 4027 8092 7366 155 7510 6349 7642 2927 6641 7687 7689 862 8847 6230 783 7678 4317 589 7635
1903	2934 6866 6338 3180
1904	13060 3528
1905	12496 5524 166 4963 3314 6241
1906	3303 5627 5177 549 7593 5966 14433 4732
1907	6208 5734 4983 5697 4186 4152 4218 4978
1909	7916 4380 8005
1911	4591 4866
1912	4598 5837 5008
1914	8936 5040 855
1916	12787 6702 7642 481 5416 6230 6641 16724 7687
1918	6903 3829
1919	9434 4595 3303 2158 2431 8825 3311 3015 9175 2330 8154 726 13068 777 3199 7488 4959 7268 7912 1098 3888 5694 3158 2303 5049 3642 1452 4263 5465 1451 2587 3048 3989 4237 3759 7367 9792 2318 2345 3854 3037 3299 51 166 1617 4026 6607 2825 1532 6221 2829 3694 719 1303
1920	13500 3381 1606 6458 5478 725 719
1921	6260 6316
